item_id,host_id,user_id,review_id,title,username,translated_review
EX71,HO121,US4729,RV4729,Jeruk Madu Pak Ali,Hazim Ramli,The packing was nice and air tight. There are a lot of various pickles to be choose from and at a reasonable price. Better be prepared to carry big bag of pickles home when u came with your parents who buys souvenirs for friends and family.
EX71,HO121,US4730,RV4730,Jeruk Madu Pak Ali,gan peng kun,The price is reasonable. This is the place to get jeruk pala for my Muslim friends
EX71,HO121,US4731,RV4731,Jeruk Madu Pak Ali,Wafiy Shazani Azhari,the price is still reasonable... can you custom how many kilos do you want... it's cheaper to buy a lot... one kilo more
EX71,HO121,US4732,RV4732,Jeruk Madu Pak Ali,Mohd Haryzal Ismail,The special of this jeruk is that they do not cause side effects to asthma. Not too sweet. Place just a walking distance from Padang Kota. Every product Pak Ali is available here. The price is reasonable. But pre pack items do not have all types of jeruk pickles. Recommended to choose from loose and pack.
EX71,HO121,US4733,RV4733,Jeruk Madu Pak Ali,Azleen Marzuki,The store is a bit small and I need to que for more than 30minutes to pay. And cannot pay with credit or debit card here. Just cash only! They should consider if the buyer does not hve enough cash. And they should renovate more since it is
EX71,HO121,US4734,RV4734,Jeruk Madu Pak Ali,Nabilah Zaidi,the very very must visit and must buy thing when you are in Penang. full with tourist. but the taste of the jeruk is really incredible. sedap!!
EX71,HO121,US4735,RV4735,Jeruk Madu Pak Ali,Farhana Hazwani Abu Bakar,There alot of pickle fruits to choose. There is parking building nearby.
EX71,HO121,US4736,RV4736,Jeruk Madu Pak Ali,Ashikin Hameed (Girl12),There is a large selection of goods in this store and it is affordable. The staff is very friendly
EX71,HO121,US4737,RV4737,Jeruk Madu Pak Ali,lim lim,"There were many types of jeruk to choose from, at affordable prices I would say. For jeruk lovers, I totally recommend this place. However, it is advised that if u plan buy ALOT, make sure to bring along your own shopping bag or plastic bags, as the shop charges RM0.20 for each plastic bag they give you."
EX71,HO121,US4738,RV4738,Jeruk Madu Pak Ali,Paupau T,There s a lot of pickled fruits inside. Best place to get your souvenirs for friends very local snacks product . Penang is very well known for the nutmeg called pala in the local language product. Make sure get yourself some pala snacks or juice from here!
EX71,HO121,US4739,RV4739,Jeruk Madu Pak Ali,tinesh kumar,"They only have 1 staff for packing and 1 staff at counter, it took me an hour on sunday to buy. Maybe they can add another staff at each section on weekends as they know there will be more customers than weekdays"
EX71,HO121,US4740,RV4740,Jeruk Madu Pak Ali,Encik Anif,"This is probably a must stop if you go to Penang. If you want to get something original to take home, you can get it here. Usually, this is the last checkpoint before leaving the island."
EX71,HO121,US4741,RV4741,Jeruk Madu Pak Ali,John Campbell,"This place can have line ups of 50 people waiting. food is top notch !Eating outside, exposed, but plenty of space. Iconic restaurant in Penang."
EX71,HO121,US4742,RV4742,Jeruk Madu Pak Ali,Red man,this place quite famous ...had been there to buy jeruk madu and it full of customers had to wait in long queue
EX71,HO121,US4743,RV4743,Jeruk Madu Pak Ali,Rafizu Raif,"This shop is famous for the tourists.Apart from their famous jeruk madu, many SME products can be found here.Reasonable price."
EX71,HO121,US4744,RV4744,Jeruk Madu Pak Ali,Naz here,No card payment. just cash and qr only
EX71,HO121,US4745,RV4745,Jeruk Madu Pak Ali,normala abd jalil,"Not satisfied with the hospitality staff. Maybe the store just opened, all the staff are busy with work. No greetings and smiles. Questions are not answered kindly. Maybe the morning is very bad."
EX71,HO121,US4746,RV4746,Jeruk Madu Pak Ali,Wan F. A.M,not all items sold are Halal. . there are still items made by non-Muslims that are sold. . tricked by him
EX71,HO121,US4747,RV4747,Jeruk Madu Pak Ali,Nabila Husna,Too many people because it's the attraction. And there are only a few oranges left and some are running out.
EX71,HO121,US4748,RV4748,Jeruk Madu Pak Ali,Shazaluddin Amat,"U can get your jeruk variety here, location was ideal, right in the middle of tourist hotspot, variety of preserve snack u can get here"
EX71,HO121,US4749,RV4749,Jeruk Madu Pak Ali,Maliah Jamaliah Said,"Variety of pickle fruits you may choose here. Also has 3rd party products of spices, cookies etc. There are not many people during our visit but since only one cashier, it s a queue during payment. The payment accepts cash or QR. You need"
EX71,HO121,US4750,RV4750,Jeruk Madu Pak Ali,Alif AA Aliff,Very famous name of Jeruk Pak Ali in Penang. This is one of t outlet at Penang Road.
EX71,HO121,US4751,RV4751,Jeruk Madu Pak Ali,Aishah 66 Anvar,Very long que as place is limited for entry . Most are not packed and had to wait in line again for order.
EX71,HO121,US4752,RV4752,Jeruk Madu Pak Ali,Anisa Zamri,Very satisfaction with their services
EX71,HO121,US4753,RV4753,Jeruk Madu Pak Ali,Md Zyzy,Very Strategic location and authentic jeruk pickles Pak Ali.. walking distance from other famous food outlets.. but sometime close early because of huge customers during public holiday and MCO RMCO CMCO pandemic covid19.
EX71,HO121,US4754,RV4754,Jeruk Madu Pak Ali,Syaza Sq,Compulsory to buy klu kaki penang trail...100 HALAL
EX71,HO121,US4755,RV4755,Jeruk Madu Pak Ali,Kreatif Megamas,"When in Penang, buying jeruk pickled fruits is a must, and my sisters specifically reminded me to get some from Jeruk Madu Pak Ali so of course, I did!"
EX71,HO121,US4756,RV4756,Jeruk Madu Pak Ali,asry muji,You must go because it so delicious and yummy. It s sour but it s very delicious.
EX71,HO121,US4757,RV4757,Jeruk Madu Pak Ali,Nyonya Kacak,Many people during peak holidays but the queue for payment was quite fast. Their stock will be restock. Worry not they are freshly made. They even selling souvenir other dry products. Parking is always an issue here but now you may park at multi storey parking.
EX72,HO99,US4758,RV4758,Jeti Pak Awang River Cruise,Muhammad Bazil,"Up 2 times this year. It's heartwarming. The best jetty, Mr Awang. The important thing is to book first. The telephone number is available."
EX72,HO99,US4759,RV4759,Jeti Pak Awang River Cruise,Zamani Abu Bakar,"I've been up 3 times.. It's the best, plus, the friendly boat driver"
EX72,HO99,US4760,RV4760,Jeti Pak Awang River Cruise,mohd riduan,A decent jetty for small boats that was built by Pak Awang himself...reasonable price. Not many parking spaces..can park along the road. I made a reservation a day before to avoid a long queue.
EX72,HO99,US4761,RV4761,Jeti Pak Awang River Cruise,Pahrulanam Mohd Awi,"A family biz taken from their dad. Well known talk about the river sorrounding, the Terengganu Jembatan Angkut, the muzium, the mosque cristal etc. RM 300.00 per boat cruise. Last ride at 5 pm"
EX72,HO99,US4762,RV4762,Jeti Pak Awang River Cruise,Akmah Abdul Hamid,A nice trip and recommended for a family trip. The boat s guide is friendly and patient. He also helped us to take pictures at each of the places we stopped.
EX72,HO99,US4763,RV4763,Jeti Pak Awang River Cruise,honeyfar rosli,A nice view and history around the area. The driver was patience to entertained and took photos of all customers.
EX72,HO99,US4764,RV4764,Jeti Pak Awang River Cruise,Razan Razak,abe alif mantapppp...worth it. My father is 74 years old and is happy to go on a boat.
EX72,HO99,US4765,RV4765,Jeti Pak Awang River Cruise,Ramli Salim,"Alhamdulillah we were able to take the family river cruise, we were able to see the scenery around the interesting places, good service from Pok Awang himself, even though the heat didn't dampen our spirits, we were able to take a lot of photos, and they were just beautiful.... thank you Pok Awang River Cruise"
EX72,HO99,US4766,RV4766,Jeti Pak Awang River Cruise,Imran Ab Rahim,Alhamdulillah. the best service.
EX72,HO99,US4767,RV4767,Jeti Pak Awang River Cruise,Sophie Newall,An AMAZING river cruise!Eric was a super star who took lots of photos and also gave us a lift back to our guesthouse due to the rainstorm. Thank you and see you again!
EX72,HO99,US4768,RV4768,Jeti Pak Awang River Cruise,PakNgoh Nuor,"Well done, Bro Hafiz, a friendly pilot cum guide"
EX72,HO99,US4769,RV4769,Jeti Pak Awang River Cruise,Wan Mohd Afendi Wan Ismail,"Well, this holiday to Kuala Terengganu felt even more special because I was able to try my first boat ride at the Pak Awang River Cruise Jetty. From the very beginning, the atmosphere at the jetty has given the feeling of calmness of the cool river breeze, wide view of the water, and neat and comfortable boats for the passengers. When the boat starts moving, the trip down the river really opens the eyes to the beauty of Kuala Terengganu from a different angle. We passed through some iconic locations such as the beautiful and sparkling Crystal Mosque from the riverside, truly a landmark of the city. The Islamic Civilization Park clearly shows replicas of famous Islamic buildings from around the world. Pulau Duyong Pulau Raja is a traditional village by the river full of calm atmosphere. Bridge Take a unique experience passing under this modern bridge while enjoying the view around the city. The most interesting thing is when passing through the bridge pillars decorated with colorful mural paintings. It is not only beautiful, but also a creative and artistic boat route sign. The whole trip feels relaxed, suitable for families, couples or tourists who want to see the other side of Kuala Terengganu. With a reasonable fee, this experience is really worth it. Additional tip If possible, choose evening or dusk. The setting of the sunset along the river makes this experience more romantic and relaxing. To be honest, our family is very satisfied. This is an activity that must be tried when coming to Kuala Terengganu not only can calm the mind, but also add to the wonderful memory of the holiday."
EX72,HO99,US4770,RV4770,Jeti Pak Awang River Cruise,Kw Liew,Things you must do when you come to Kuala Terengganu... Take a cruise to see the crystal mosque and suspension bridge and see the whole coast line...
EX72,HO99,US4771,RV4771,Jeti Pak Awang River Cruise,Adibah Mohd Noor,Very worth it. He has a trip in about an hour. Friendly driver ready to take pictures.
EX72,HO99,US4772,RV4772,Jeti Pak Awang River Cruise,ABDUL NASIR,Best can go down the river bank
EX72,HO99,US4773,RV4773,Jeti Pak Awang River Cruise,hidayah kahar,It's best to be able to see the beautiful view
EX72,HO99,US4774,RV4774,Jeti Pak Awang River Cruise,Shakarullah zawawi,"The river cruise is the best, bro. Drebar bot name is IMRAN. Friendly, easy going, very chill. Tq Imran"
EX72,HO99,US4775,RV4775,Jeti Pak Awang River Cruise,muhd firdaus abd talib,Best service
EX72,HO99,US4776,RV4776,Jeti Pak Awang River Cruise,Nabilah Bella,Best!
EX72,HO99,US4777,RV4777,Jeti Pak Awang River Cruise,Ahmad Johari Salihan,Friendly boatman Alif...good at taking pictures...friendly..comfortable boat...
EX72,HO99,US4778,RV4778,Jeti Pak Awang River Cruise,Siti Norazlina Sulaiman,Boatman Mr. Fazli is the best. The service provided is very good. Best description. Please take a beautiful picture.
EX72,HO99,US4779,RV4779,Jeti Pak Awang River Cruise,New Ray,The boatman is very friendly and shares a lot of knowledge throughout the voyage.. recommend
EX72,HO99,US4780,RV4780,Jeti Pak Awang River Cruise,Pak Sheid,"bro, take a bot named Imran, friendly, sporty and likes to tell stories, x bored us along the way, he is also a good photographer.."
EX72,HO99,US4781,RV4781,Jeti Pak Awang River Cruise,Fizzal Arif,"With the boat you can take pictures at the crystal mosque, sultan Zainal Abidin bridge. Price can be negotiated with Pak Awang RM30 for adults. Children as cheap as the price. Anyway, the best experience riding a boat here. The boat driver is also good.. explains a little about what's on the way."
EX72,HO99,US4782,RV4782,Jeti Pak Awang River Cruise,Ahmad Kamarul Zainal Abidin (Kamarul Zainal),Here the cheapest cruise service is available around RM30 per person for almost an hour. It's just that the waiting room is quite limited and there are many customers during school holidays or public holidays.
EX72,HO99,US4783,RV4783,Jeti Pak Awang River Cruise,Ahmad Noraida MRG,"Flexible to change the schedule. A comfortable boat. At the pier there is parking, toilets and a waiting area. Very friendly operator"
EX72,HO99,US4784,RV4784,Jeti Pak Awang River Cruise,Ally Fadli,"for citizens or foreigners, if you want to ride a boat on the terengganu river, pak awang jetty is the right place for you to choose, in my opinion, the owner is very friendly, the safety equipment is at a very good level, the boat equipment is very customer friendly, including for the elderly"
EX72,HO99,US4785,RV4785,Jeti Pak Awang River Cruise,Lili Muslihah,"Friendly local guide, knowledgeable and fun boat trip! Our guide Mr Hafiz was really helpful and recommended us places too. We wanted to take the cruise at TTI Jetty but it was so crowded there managed to get a private boat tour instead."
EX72,HO99,US4786,RV4786,Jeti Pak Awang River Cruise,Na A,"Great! ric the guide was really friendly. He took the time to translate it into English. The cruise in itself is a great way to discover the city from another angle between nature, bridges, islands and local life on the"
EX72,HO99,US4787,RV4787,Jeti Pak Awang River Cruise,Sulaiman Siraj,Good ride on boat along Kuala terengganu
EX72,HO99,US4788,RV4788,Jeti Pak Awang River Cruise,Núria C,"Great service and friendliness, boat in perfect condition and emblematic route. Highly recommended, we loved it"
EX72,HO99,US4789,RV4789,Jeti Pak Awang River Cruise,Nazrina Sabri,"Great experience riding the boat here. Not really expecting much at beginning but this is one of must try activity at Kuala Terengganu. During my trip, it is raining halfway going back to jetty. Our boat driver patiently wait under the bridge as not to let us drench in the rain until someone bring us the waterproof cover. We safely back to jetty without getting badly wet. Will go again for next Terengganu trip sunny weather ."
EX72,HO99,US4790,RV4790,Jeti Pak Awang River Cruise,Amirul Ashraf Mazlan,Great experience with this boat tour!The driver also very friendly very sempoi. Know great angle place for a
EX72,HO99,US4791,RV4791,Jeti Pak Awang River Cruise,mohamad noor hamzah,Great experience. It was a spur of the moment decision but Hafiz was able to accomodate us. Hafiz and his brother Alif were friendly and provided top in class service. Getting to the jetty was easy. No crowd.
EX72,HO99,US4792,RV4792,Jeti Pak Awang River Cruise,Shamsul Bahri Mat Salleh,Great river cruise experience. The boat skipper is friendly and have great knowledge on places along the river.
EX72,HO99,US4793,RV4793,Jeti Pak Awang River Cruise,Fathin Azlan,"Great service by Alif and Hafiz. Very attentive, friendly and helpful. Take great pictures on boat! Boat was in good and clean condition. Safety no 1. Can park safely right at the jeti. Recommended to come between 1pm 3pm for great weather and nice pictures. Thank you for your excellent service!"
EX72,HO99,US4794,RV4794,Jeti Pak Awang River Cruise,Nadiha Ahmat,Great services to be able to ride the boat with Pak Awang himself. the price is worth it with experience. left a bit late at 630 pm. but mashallah get a very beautiful view
EX72,HO99,US4795,RV4795,Jeti Pak Awang River Cruise,a salman,Guide very informative n friendly. A great way to spend time in KT
EX72,HO99,US4796,RV4796,Jeti Pak Awang River Cruise,Una ZD (UnaBeauty),Reasonable Price Good Service Friendly Owner Sporting Boat Driver
EX72,HO99,US4797,RV4797,Jeti Pak Awang River Cruise,Zahid Shaharudin,Price rm30. Children 5 years and up RM10. Good car repairman. Lots of ulcers. Lots of information. Serve passengers cool.
EX72,HO99,US4798,RV4798,Jeti Pak Awang River Cruise,old man,"Holidays with family, the service is quite satisfying to me."
EX72,HO99,US4799,RV4799,Jeti Pak Awang River Cruise,Syahirah Aziz,"I came early in the morning to avoid the hot sun, but the boat only departs once they collect RM150 per trip. They were okay, but the thing is they really didn t want to take any risk by hook or by crook, it must be RM150 before the boat moves. I mean, not very considerate, especially when we had to wait for more passengers.UpdateYes, I came as a walk in. I didn t message any number beforehand. I came based on reviews from TikTok, and I just didn t expect it to be like this.Anyway, it s okay I just wanted to share my experience. Thanks."
EX72,HO99,US4800,RV4800,Jeti Pak Awang River Cruise,syu,I have the most enjoyable experience. The tour guide boat operator very friendly and helping us to take pictures. He even making sure we got the best background of the landmark. The tour was very informative its like we have a tourist guide instead of only boat driver. I will come back again for sure.
EX72,HO99,US4801,RV4801,Jeti Pak Awang River Cruise,Siti Hajar Jamil,"I implore everyone going to Terengganu, please make a budget to come here and enjoy the cruise. My guide, En Fazly, was a really nice gentleman, knowledgeable and told us so many fun facts regarding all the check points that we went. We got the boat all to ourselves so yes, it s worthwhile and comfortable to say the least. My praise was forwarded to En Fazly for giving us a very memorable tour and being a good photographer too!"
EX72,HO99,US4802,RV4802,Jeti Pak Awang River Cruise,Yazid Bin Mohd Ali Yazid,Jetty to take a boat to see the beauty of the city
EX72,HO99,US4803,RV4803,Jeti Pak Awang River Cruise,Muhammadnaim Ahmad,"The guide is friendly,,,easy to deal with..good information..if you want it easy, it's better to book in advance..."
EX72,HO99,US4804,RV4804,Jeti Pak Awang River Cruise,Aisyah Che Husin,"We came early in the morning, when there were no other customers. Walk in. Just arrived and called one of the staff. Then he came and took us on a patrol to the mouth of the river. With a hoarse voice, tired body, he still gives the best information and serves us"
EX72,HO99,US4805,RV4805,Jeti Pak Awang River Cruise,NUR DAMIA LUTFIAH,"we came without booking and just by chance, but we were fortunate to be able to ride with the best service man, providing raincoats if it rains"
EX72,HO99,US4806,RV4806,Jeti Pak Awang River Cruise,Atif Mustaffa,"Friendly service, the guide is willing to take pictures during the checkpoint. The best"
EX72,HO99,US4807,RV4807,Jeti Pak Awang River Cruise,Zuleyka R,"Very good service, the history of Terengganu during the visit. The boat is very clean, in good condition, comfortable jacket that does not smell. You can try this Jeti Pak Awang, you will not regret because the price is also worth it"
EX72,HO99,US4808,RV4808,Jeti Pak Awang River Cruise,mohammad bin hashim,Great. Wait time
EX72,HO99,US4809,RV4809,Jeti Pak Awang River Cruise,Amirul Wafi,"Mr.Hafiz is a great man who accompanied me and my friends throughout the boat tour. He explained in details for each landmarks situated along the river such as Crystal Mosque, Pulau Warisan, Mayang Mall, Terengganu Drawbridge and much more."
EX72,HO99,US4810,RV4810,Jeti Pak Awang River Cruise,Heri Amri,My Family Enjoying with the River Cruise Service Excellent Freandly person. I m will come back to Terengganu.Thanks Hafiz Rever Cruises.
EX72,HO99,US4811,RV4811,Jeti Pak Awang River Cruise,Adzrul Fadzly,Take a boat to go down the river.. Friendly boatman owner
EX72,HO99,US4812,RV4812,Jeti Pak Awang River Cruise,Fikry Emir,Nice
EX72,HO99,US4813,RV4813,Jeti Pak Awang River Cruise,Shuhairah Atiqah,Nice
EX72,HO99,US4814,RV4814,Jeti Pak Awang River Cruise,Am Bell,Nice river cruise jetty. Always ready on the go.
EX72,HO99,US4815,RV4815,Jeti Pak Awang River Cruise,hanna Abd Rahman,nice service.. recommended
EX72,HO99,US4816,RV4816,Jeti Pak Awang River Cruise,Vpc5Fe,OA1nbd
EX72,HO99,US4817,RV4817,Jeti Pak Awang River Cruise,Yus Andy,"One of the activities that you should try during Terengganu visit. There is few providers, all of them is good. If you are lucky, you got a professional boatman."
EX72,HO99,US4818,RV4818,Jeti Pak Awang River Cruise,Sya S,The workers are very kind and help us all take pictures and videos. The service is solid
EX72,HO99,US4819,RV4819,Jeti Pak Awang River Cruise,Ikmal Hafifi,The boat driver Imran is very sporty and friendly Can enjoy the beauty of the river coast and pass under the suspension bridge of Kuala Terengganu which is really beautiful
EX72,HO99,US4820,RV4820,Jeti Pak Awang River Cruise,dear husnaaa,"The boat driver is very friendly, an hour trip with children is very satisfying. It's rare to get on a private cruise ronda laut. We boarded without booking. Just search on Facebook, and the bot happens to be empty."
EX72,HO99,US4821,RV4821,Jeti Pak Awang River Cruise,Manis Muslim,"The boat driver is very friendly, never tired of answering passengers' questions. Lots of stories about crystal mosques, drawbridges, payang markets, duyong island... also historical stories about fishing boats."
EX72,HO99,US4822,RV4822,Jeti Pak Awang River Cruise,Hafidz Chip,"A new experience when going to Kuala Terengganu. It is recommended to book early before coming. Even early in the week is good because if you walk in, you have to be crowded, you are tired of waiting for your turn. Trip in 45 minutes per hour. The suggested time is after Asar. It's not hot if the weather is beautiful, the view is also beautiful. But if you want to watch the sunrise at the Angkut Bridge, 6.30am is also fine. 1 boat can fit 12 people. Many people go and take 1 shock boat. Do not mix with others. But if there are not many people, he has to ride with someone else. An adult RM30, a child RM15. It's a bit expensive but it's worth it to get a boat ride. This place is close to the state museum. If you want it easy, go to the state museum then continue with river cruising. There are restaurants nearby. Toilets are also available for visitors. Auto close if it rains."
EX72,HO99,US4823,RV4823,Jeti Pak Awang River Cruise,SHAHRULNIZAM AHMAD SOKRI,"An amazing experience. Good service. Not only the boat ride, but the boat driver tells each location in detail. Friendly and very friendly."
EX72,HO99,US4824,RV4824,Jeti Pak Awang River Cruise,Noorul khatimah,A very interesting experience
EX72,HO99,US4825,RV4825,Jeti Pak Awang River Cruise,NUR FARAHANIM,"Went at 6.30pm. Alhamdulillah still operating. Long queue but still fast. Boat Man is very sporty and serves customers on the boat. Looking for the best spot for us to take pictures. Although it is dark, but the view is beautiful. Overall besssttt."
EX72,HO99,US4826,RV4826,Jeti Pak Awang River Cruise,Hana Yusof,"The best service, the photos taken are very beautiful. Thank you Mr. Alif Recommended!!"
EX72,HO99,US4827,RV4827,Jeti Pak Awang River Cruise,farid mohd,"the service is the best, willing to fly tourists in a friendly and patient manner, introduce the surrounding area well and take beautiful pictures. thank you for your kindness and good service"
EX72,HO99,US4828,RV4828,Jeti Pak Awang River Cruise,Lokmin Jusoh,"Mr Fazly's pilot boat is the best and netizen friendly. The description is full of information and clear. The boat is clean and comfortable. Parking is available near the boat jetty. Reasonable prices with fast, friendly and friendly service. Will repeat again for other activities, ie cuttlefish."
EX72,HO99,US4829,RV4829,Jeti Pak Awang River Cruise,Hairul Bariah Abdul Manaf,"Pok Awang is very nice, friendly. Ready to please take a picture of us as a family. Pok Awang's wife is also very friendly. Very worth the price paid. Recommended!"
EX72,HO99,US4830,RV4830,Jeti Pak Awang River Cruise,Mohamad Husni,"Satisfied with the bot driver service, forget to ask for name. An hour on the bot"
EX72,HO99,US4831,RV4831,Jeti Pak Awang River Cruise,Puisi Hamba,Satisfied.. the best
EX72,HO99,US4832,RV4832,Jeti Pak Awang River Cruise,Siti Masnah,"Rekemen went with this sister.Best giler,clear explanation,sempoi ja.Service at the front is the best.It's a loss for Mai Terengganu not to go on this cruise.Beautiful memories that can't be forgotten.Best.."
EX72,HO99,US4833,RV4833,Jeti Pak Awang River Cruise,Sumaiya Mr,"very satisfied with the service and hospitality. friendly and doesn't mind taking pictures. the life jacket is as beautiful as new. walk in 8.15 am arrive, it is highly recommended that you all take a river cruise with the Jeti Pak Awang team"
EX72,HO99,US4834,RV4834,Jeti Pak Awang River Cruise,Suzana Salim,Fun...And fun...
EX72,HO99,US4835,RV4835,Jeti Pak Awang River Cruise,ekaa safiqa,Fast service is worth it! tour guide shares info about all the places throughout the tour
EX72,HO99,US4836,RV4836,Jeti Pak Awang River Cruise,Siti Maisarah,Service is the best
EX72,HO99,US4837,RV4837,Jeti Pak Awang River Cruise,Khairool Akmal Azri,The best service! Tekong is friendly and good at taking pictures... Seriously worth it...
EX72,HO99,US4838,RV4838,Jeti Pak Awang River Cruise,Amirul “Sensei”,Service terbaik. Recommended.
EX72,HO99,US4839,RV4839,Jeti Pak Awang River Cruise,Adrian Affiq,Servicebaikkkkk! The tour guide in the land of the amek gmbe!
EX72,HO99,US4840,RV4840,Jeti Pak Awang River Cruise,Muhammad bin Amri,"Good service from the Jeti Pak Awang team. The boat guide is very good, a lot of information is shared about the places along the Terengganu River. Very informative. Our trip took 1 hour, including taking pictures with the background of the Crystal Mosque and the Lift Bridge. The gathering place at the Jetty may be a little limited because it is full, especially around noon. You can walk in, and a telephone number is also provided for any questions."
EX72,HO99,US4841,RV4841,Jeti Pak Awang River Cruise,Puan Nurul Huda,The service is the best.. the boat driver is very friendly
EX72,HO99,US4842,RV4842,Jeti Pak Awang River Cruise,Ahmad Hafizuddin Zakari,The best service
EX72,HO99,US4843,RV4843,Jeti Pak Awang River Cruise,Azhani Azmi,"Staff named Alif very friendly, good explanations every time at the check point and most importantly good at taking pictures! Recommended. Go early so it's not hot, you don't have to queue and you can get a private tour."
EX72,HO99,US4844,RV4844,Jeti Pak Awang River Cruise,Person's Looking,Suitable for all ages . Nice view for photoshoot. Nice tour guide . They will bring you to take picture with nice background .
EX72,HO99,US4845,RV4845,Jeti Pak Awang River Cruise,Sharifah Shafika,"Superb service, recommended!!!Wait time"
EX72,HO99,US4846,RV4846,Jeti Pak Awang River Cruise,abdul hadi hassan,An interesting place to explore the Sg Terengganu estuary
EX72,HO99,US4847,RV4847,Jeti Pak Awang River Cruise,Jojo Jojo,The best
EX72,HO99,US4848,RV4848,Jeti Pak Awang River Cruise,Kak Nana Sherif,Terbaik.. TQ en Basri bawa kami pusing n melayan kerenah kami yg ramai ni. Tak rugi naik kat sini.
EX72,HO99,US4849,RV4849,Jeti Pak Awang River Cruise,nisha mojo,Best..
EX72,HO99,US4850,RV4850,Jeti Pak Awang River Cruise,Ahmad Bakri Ahmad,Best.... Recommended
EX72,HO99,US4851,RV4851,Jeti Pak Awang River Cruise,Tun Teja,the best..satisfied
EX72,HO99,US4852,RV4852,Jeti Pak Awang River Cruise,Katy Grazebrook,The power boat cruise approx 40 minutes is a great way to see some of the Kuala Terengganu sites. Especially the Crystal Mosque!!!
EX72,HO99,US4853,RV4853,Jeti Pak Awang River Cruise,Syamsulina Mohd Sahit,Entrance ticket Rm 30 per person for a 45 minute boat tour.
EX72,HO99,US4854,RV4854,Jeti Pak Awang River Cruise,anne E,Very nice jetty. You can buy drinks from the booth. The evening view is superb. Wish I can see this view frequently
EX72,HO99,US4855,RV4855,Jeti Pak Awang River Cruise,Yona Verina,"Very responsive during booking in whatsapp. Nice, helpful and friendly guide. Explain each spot and very knowledgeable with the history. Really enjoy riding the boat and taking picture. Very recommended. Cheap price too"
EX72,HO99,US4856,RV4856,Jeti Pak Awang River Cruise,Alter Ego,"Visited on Jan 12,2025 sunday. The boat is not running because of the strong wind season, big waves. This time comes, there is erosion of the land by strong waves. Even at the jetty, the wind was very strong. Expected till early march"
EX72,HO99,US4857,RV4857,Jeti Pak Awang River Cruise,Faridah Mansor,You have to get experience coming here..
EX72,HO99,US4858,RV4858,Jeti Pak Awang River Cruise,peja004 mat,"We took this service during deepavali and without planning. Turn out to be big crowd.. but the one in charge handle it well. Things are proper... Even Pak awang himself Turun padang n drove the boat.What more can I see rather than they all very friendly and treated us and our group in the boat really well. We enjoyed the view, the experience and the laughter u guys made us. Good job ..I really recommend u guys.. oh ya..they took awesome picture!!! Not like the one I posted..it s by my partner"
EX72,HO99,US4859,RV4859,Jeti Pak Awang River Cruise,Saiduzzaman Zeko,Well behaviour and good service
EX72,HO99,US4860,RV4860,Jeti Pak Awang River Cruise,Wei Hin Ng,"What a great experience! If you re ever in Kuala Terengganu, it s a must. Eric, our guide, speak fluent English, Mandarin, Bahasa, Cantonese and Hokkien. Boat ride approximately 45 minutes to an hour. Totally worth it!"
EX72,HO99,US4861,RV4861,Jeti Pak Awang River Cruise,Qiu JEFF,Very quiet fishing village!
EX73,HO80,US4862,RV4862,Juliana Native Handwork & Bead Art Workshop,Mei Hua,A lovely cultural experience. The son explained the origin of the patterns so well.
EX73,HO80,US4863,RV4863,Juliana Native Handwork & Bead Art Workshop,John McNeil,A lovely small shop full of culture. The owner is very welcoming and knowledgeable.
EX73,HO80,US4864,RV4864,Juliana Native Handwork & Bead Art Workshop,Paulo Mendes,A must stop for anyone looking for real handmade Borneo art. Everything is unique.
EX73,HO80,US4865,RV4865,Juliana Native Handwork & Bead Art Workshop,Chen Wei Ming,Amazing craftsmanship! Jason told us the history of each design. Felt so personal.
EX73,HO80,US4866,RV4866,Juliana Native Handwork & Bead Art Workshop,Rina Tan,Authentic native handicrafts. Got myself a woven bag super cute and sturdy!
EX73,HO80,US4867,RV4867,Juliana Native Handwork & Bead Art Workshop,Nurul Aina,Beautiful handmade crafts! Juliana is so kind and explained the meaning behind every bead pattern. Truly unique.
EX73,HO80,US4868,RV4868,Juliana Native Handwork & Bead Art Workshop,Sharon Kho,Bought a bracelet and mat both beautifully made. Highly recommend visiting!
EX73,HO80,US4869,RV4869,Juliana Native Handwork & Bead Art Workshop,Iwan Sudirman,"Bought a few bracelets, very colourful and detailed. My wife loved them."
EX73,HO80,US4870,RV4870,Juliana Native Handwork & Bead Art Workshop,Ahmad Iqmal,Bought a keychain and a basket. Simple but nice designs. Great customer service.
EX73,HO80,US4871,RV4871,Juliana Native Handwork & Bead Art Workshop,Farah Hanis,Bought a mat and necklace. Both are well made. Owner even gave me a small discount.
EX73,HO80,US4872,RV4872,Juliana Native Handwork & Bead Art Workshop,Suhana Yusuf,Bought souvenirs for my friends overseas. They loved the authentic feel.
EX73,HO80,US4873,RV4873,Juliana Native Handwork & Bead Art Workshop,Rizwan Zulkefli,"Craftsmanship top notch, but a little hard to find the shop. Hidden treasure!"
EX73,HO80,US4874,RV4874,Juliana Native Handwork & Bead Art Workshop,Elina Sofia,Excellent workmanship and lovely owner. My bead earrings are gorgeous!
EX73,HO80,US4875,RV4875,Juliana Native Handwork & Bead Art Workshop,Ben Chan,"Friendly staff, great craftsmanship, and strong cultural value. Love it."
